country,year,energy_type,energy_subtype,amount
United Kingdom,2000,Fossil Fuel,Oil,954.773
United Kingdom,2000,Low Carbon,Biofuel,0.0
United Kingdom,2000,Low Carbon,Hydro,14.127
United Kingdom,2000,Low Carbon,Solar,0.003
United Kingdom,2000,Low Carbon,Wind,2.628
United Kingdom,2000,Low Carbon,Other Renewable,10.783
United Kingdom,2000,Low Carbon,Nuclear,236.286
United Kingdom,2001,Fossil Fuel,Coal,452.546
United Kingdom,2001,Fossil Fuel,Gas,1008.533
United Kingdom,2001,Fossil Fuel,Oil,952.495
United Kingdom,2001,Low Carbon,Biofuel,0.0
United Kingdom,2001,Low Carbon,Hydro,11.19
United Kingdom,2001,Low Carbon,Solar,0.006
United Kingdom,2001,Low Carbon,Wind,2.663
United Kingdom,2001,Low Carbon,Other Renewable,12.491
United Kingdom,2001,Low Carbon,Nuclear,248.633
United Kingdom,2002,Fossil Fuel,Coal,415.309
United Kingdom,2002,Fossil Fuel,Gas,995.342
United Kingdom,2002,Fossil Fuel,Oil,946.089
United Kingdom,2002,Low Carbon,Biofuel,0.018
United Kingdom,2002,Low Carbon,Hydro,13.127
United Kingdom,2002,Low Carbon,Solar,0.008
United Kingdom,2002,Low Carbon,Wind,3.452
United Kingdom,2002,Low Carbon,Other Renewable,13.929
United Kingdom,2002,Low Carbon,Nuclear,240.875
United Kingdom,2003,Fossil Fuel,Coal,443.149
United Kingdom,2003,Fossil Fuel,Gas,998.093
United Kingdom,2003,Fossil Fuel,Oil,953.23
United Kingdom,2003,Low Carbon,Biofuel,0.19
United Kingdom,2003,Low Carbon,Hydro,8.793
United Kingdom,2003,Low Carbon,Solar,0.008
United Kingdom,2003,Low Carbon,Wind,3.509
United Kingdom,2003,Low Carbon,Other Renewable,16.819
United Kingdom,2003,Low Carbon,Nuclear,241.613
United Kingdom,2004,Fossil Fuel,Coal,425.892
United Kingdom,2004,Fossil Fuel,Gas,1019.88
United Kingdom,2004,Fossil Fuel,Oil,978.784
United Kingdom,2004,Low Carbon,Biofuel,0.172
United Kingdom,2004,Low Carbon,Hydro,13.114
United Kingdom,2004,Low Carbon,Solar,0.011
United Kingdom,2004,Low Carbon,Wind,5.249
United Kingdom,2004,Low Carbon,Other Renewable,19.934
United Kingdom,2004,Low Carbon,Nuclear,216.558
United Kingdom,2005,Fossil Fuel,Coal,435.303
United Kingdom,2005,Fossil Fuel,Gas,993.867
United Kingdom,2005,Fossil Fuel,Oil,1013.663
United Kingdom,2005,Low Carbon,Biofuel,0.839
United Kingdom,2005,Low Carbon,Hydro,13.242
United Kingdom,2005,Low Carbon,Solar,0.022
United Kingdom,2005,Low Carbon,Wind,7.833
United Kingdom,2005,Low Carbon,Other Renewable,24.484
United Kingdom,2005,Low Carbon,Nuclear,219.543
United Kingdom,2006,Fossil Fuel,Coal,476.043
United Kingdom,2006,Fossil Fuel,Gas,942.603
United Kingdom,2006,Fossil Fuel,Oil,1004.84
United Kingdom,2006,Low Carbon,Biofuel,2.094
United Kingdom,2006,Low Carbon,Hydro,12.278
United Kingdom,2006,Low Carbon,Solar,0.029
United Kingdom,2006,Low Carbon,Wind,11.323
United Kingdom,2006,Low Carbon,Other Renewable,24.797
United Kingdom,2006,Low Carbon,Nuclear,201.676
United Kingdom,2007,Fossil Fuel,Coal,446.448
United Kingdom,2007,Fossil Fuel,Gas,953.006
United Kingdom,2007,Fossil Fuel,Oil,973.119
United Kingdom,2007,Low Carbon,Biofuel,4.077
United Kingdom,2007,Low Carbon,Hydro,13.487
United Kingdom,2007,Low Carbon,Solar,0.037
United Kingdom,2007,Low Carbon,Wind,14.009
United Kingdom,2007,Low Carbon,Other Renewable,24.768
United Kingdom,2007,Low Carbon,Nuclear,167.419
United Kingdom,2008,Fossil Fuel,Coal,414.204
United Kingdom,2008,Fossil Fuel,Gas,978.326
United Kingdom,2008,Fossil Fuel,Oil,951.179
United Kingdom,2008,Low Carbon,Biofuel,9.308
United Kingdom,2008,Low Carbon,Hydro,13.571
United Kingdom,2008,Low Carbon,Solar,0.045
United Kingdom,2008,Low Carbon,Wind,18.735
United Kingdom,2008,Low Carbon,Other Renewable,25.472
United Kingdom,2008,Low Carbon,Nuclear,138.55
United Kingdom,2009,Fossil Fuel,Coal,346.488
United Kingdom,2009,Fossil Fuel,Gas,912.238
United Kingdom,2009,Fossil Fuel,Oil,905.273
United Kingdom,2009,Low Carbon,Biofuel,11.56
United Kingdom,2009,Low Carbon,Hydro,13.715
United Kingdom,2009,Low Carbon,Solar,0.052
United Kingdom,2009,Low Carbon,Wind,24.348
United Kingdom,2009,Low Carbon,Other Renewable,28.11
United Kingdom,2009,Low Carbon,Nuclear,181.275
United Kingdom,2010,Fossil Fuel,Coal,359.691
United Kingdom,2010,Fossil Fuel,Gas,984.929
United Kingdom,2010,Fossil Fuel,Oil,894.416
United Kingdom,2010,Low Carbon,Biofuel,13.525
United Kingdom,2010,Low Carbon,Hydro,9.364
United Kingdom,2010,Low Carbon,Solar,0.105
United Kingdom,2010,Low Carbon,Wind,26.818
United Kingdom,2010,Low Carbon,Other Renewable,31.974
United Kingdom,2010,Low Carbon,Nuclear,162.021
United Kingdom,2011,Fossil Fuel,Coal,365.752
United Kingdom,2011,Fossil Fuel,Gas,819.186
United Kingdom,2011,Fossil Fuel,Oil,879.705
United Kingdom,2011,Low Carbon,Biofuel,12.543
United Kingdom,2011,Low Carbon,Hydro,14.75
United Kingdom,2011,Low Carbon,Solar,0.631
United Kingdom,2011,Low Carbon,Wind,41.367
United Kingdom,2011,Low Carbon,Other Renewable,34.502
United Kingdom,2011,Low Carbon,Nuclear,178.76
United Kingdom,2012,Fossil Fuel,Coal,453.082
United Kingdom,2012,Fossil Fuel,Gas,768.988
United Kingdom,2012,Fossil Fuel,Oil,855.721
United Kingdom,2012,Low Carbon,Biofuel,10.621
United Kingdom,2012,Low Carbon,Hydro,13.675
United Kingdom,2012,Low Carbon,Solar,3.487
United Kingdom,2012,Low Carbon,Wind,51.121
United Kingdom,2012,Low Carbon,Other Renewable,37.962
United Kingdom,2012,Low Carbon,Nuclear,181.347
United Kingdom,2013,Fossil Fuel,Coal,429.998
United Kingdom,2013,Fossil Fuel,Gas,763.258
United Kingdom,2013,Fossil Fuel,Oil,842.057
United Kingdom,2013,Low Carbon,Biofuel,12.119
United Kingdom,2013,Low Carbon,Hydro,12.037
United Kingdom,2013,Low Carbon,Solar,5.147
United Kingdom,2013,Low Carbon,Wind,72.704
United Kingdom,2013,Low Carbon,Other Renewable,46.353
United Kingdom,2013,Low Carbon,Nuclear,180.771
United Kingdom,2014,Fossil Fuel,Coal,346.043
United Kingdom,2014,Fossil Fuel,Gas,700.556
United Kingdom,2014,Fossil Fuel,Oil,841.078
United Kingdom,2014,Low Carbon,Biofuel,13.804
United Kingdom,2014,Low Carbon,Hydro,14.984
United Kingdom,2014,Low Carbon,Solar,10.317
United Kingdom,2014,Low Carbon,Wind,81.333
United Kingdom,2014,Low Carbon,Other Renewable,57.569
United Kingdom,2014,Low Carbon,Nuclear,162.233
United Kingdom,2015,Fossil Fuel,Coal,268.353
United Kingdom,2015,Fossil Fuel,Gas,720.455
United Kingdom,2015,Fossil Fuel,Oil,864.204
United Kingdom,2015,Low Carbon,Biofuel,11.082
United Kingdom,2015,Low Carbon,Hydro,15.931
United Kingdom,2015,Low Carbon,Solar,19.056
United Kingdom,2015,Low Carbon,Wind,101.886
United Kingdom,2015,Low Carbon,Other Renewable,74.018
United Kingdom,2015,Low Carbon,Nuclear,177.956
United Kingdom,2016,Fossil Fuel,Coal,128.894
United Kingdom,2016,Fossil Fuel,Gas,806.737
United Kingdom,2016,Fossil Fuel,Oil,889.558
United Kingdom,2016,Low Carbon,Biofuel,11.214
United Kingdom,2016,Low Carbon,Hydro,14.125
United Kingdom,2016,Low Carbon,Solar,26.174
United Kingdom,2016,Low Carbon,Wind,93.437
United Kingdom,2016,Low Carbon,Other Renewable,75.596
United Kingdom,2016,Low Carbon,Nuclear,180.376
United States,2000,Fossil Fuel,Coal,6286.541
United States,2000,Fossil Fuel,Gas,6283.912
United States,2000,Fossil Fuel,Oil,10653.812
United States,2000,Low Carbon,Biofuel,39.074
United States,2000,Low Carbon,Hydro,757.671
United States,2000,Low Carbon,Solar,1.44
United States,2000,Low Carbon,Wind,15.694
United States,2000,Low Carbon,Other Renewable,184.952
United States,2000,Low Carbon,Nuclear,2204.367
United States,2001,Fossil Fuel,Coal,6101.321
United States,2001,Fossil Fuel,Gas,6006.585
United States,2001,Fossil Fuel,Oil,10636.214
United States,2001,Low Carbon,Biofuel,41.492
United States,2001,Low Carbon,Hydro,580.208
United States,2001,Low Carbon,Solar,1.585
United States,2001,Low Carbon,Wind,18.781
United States,2001,Low Carbon,Other Renewable,184.435
United States,2001,Low Carbon,Nuclear,2233.434
United States,2002,Fossil Fuel,Coal,6098.459
United States,2002,Fossil Fuel,Gas,6201.117
United States,2002,Fossil Fuel,Oil,10641.882
United States,2002,Low Carbon,Biofuel,49.559
United States,2002,Low Carbon,Hydro,707.879
United States,2002,Low Carbon,Solar,1.65
United States,2002,Low Carbon,Wind,28.678
United States,2002,Low Carbon,Other Renewable,196.842
United States,2002,Low Carbon,Nuclear,2251.46
United States,2003,Fossil Fuel,Coal,6214.542
United States,2003,Fossil Fuel,Gas,6021.905
United States,2003,Fossil Fuel,Oil,10803.575
United States,2003,Low Carbon,Biofuel,67.253
United States,2003,Low Carbon,Hydro,735.498
United States,2003,Low Carbon,Solar,1.664
United States,2003,Low Carbon,Wind,30.787
United States,2003,Low Carbon,Other Renewable,194.335
United States,2003,Low Carbon,Nuclear,2190.193
United States,2004,Fossil Fuel,Coal,6254.987
United States,2004,Fossil Fuel,Gas,6046.282
United States,2004,Fossil Fuel,Oil,11197.785
United States,2004,Low Carbon,Biofuel,84.876
United States,2004,Low Carbon,Hydro,710.738
United States,2004,Low Carbon,Solar,1.89
United States,2004,Low Carbon,Wind,38.674
United States,2004,Low Carbon,Other Renewable,194.757
United States,2004,Low Carbon,Nuclear,2246.898
United States,2005,Fossil Fuel,Coal,6346.962
United States,2005,Fossil Fuel,Gas,5951.935
United States,2005,Fossil Fuel,Oil,11213.711
United States,2005,Low Carbon,Biofuel,99.059
United States,2005,Low Carbon,Hydro,716.657
United States,2005,Low Carbon,Solar,2.014
United States,2005,Low Carbon,Wind,48.392
United States,2005,Low Carbon,Other Renewable,195.28
United States,2005,Low Carbon,Nuclear,2214.154
United States,2006,Fossil Fuel,Coal,6249.688
United States,2006,Fossil Fuel,Gas,5865.782
United States,2006,Fossil Fuel,Oil,11070.216
United States,2006,Low Carbon,Biofuel,138.566
United States,2006,Low Carbon,Hydro,763.247
United States,2006,Low Carbon,Solar,2.204
United States,2006,Low Carbon,Wind,71.79
United States,2006,Low Carbon,Other Renewable,195.346
United States,2006,Low Carbon,Nuclear,2214.95
United States,2007,Fossil Fuel,Coal,6333.855
United States,2007,Fossil Fuel,Gas,6241.388
United States,2007,Fossil Fuel,Oil,11001.318
United States,2007,Low Carbon,Biofuel,174.969
United States,2007,Low Carbon,Hydro,645.586
United States,2007,Low Carbon,Solar,2.91
United States,2007,Low Carbon,Wind,92.432
United States,2007,Low Carbon,Other Renewable,196.216
United States,2007,Low Carbon,Nuclear,2254.808
United States,2008,Fossil Fuel,Coal,6233.06
United States,2008,Fossil Fuel,Gas,6288.917
United States,2008,Fossil Fuel,Oil,10267.66
United States,2008,Low Carbon,Biofuel,239.349
United States,2008,Low Carbon,Hydro,662.72
United States,2008,Low Carbon,Solar,4.311
United States,2008,Low Carbon,Wind,147.621
United States,2008,Low Carbon,Other Renewable,194.158
United States,2008,Low Carbon,Nuclear,2240.202
United States,2009,Fossil Fuel,Coal,5482.381
United States,2009,Fossil Fuel,Gas,6176.286
United States,2009,Fossil Fuel,Oil,9736.691
United States,2009,Low Carbon,Biofuel,271.962
United States,2009,Low Carbon,Hydro,712.356
United States,2009,Low Carbon,Solar,5.446
United States,2009,Low Carbon,Wind,195.795
United States,2009,Low Carbon,Other Renewable,191.932
United States,2009,Low Carbon,Nuclear,2206.065
United States,2010,Fossil Fuel,Coal,5800.546
United States,2010,Fossil Fuel,Gas,6481.94
United States,2010,Fossil Fuel,Oil,9891.909
United States,2010,Low Carbon,Biofuel,312.88
United States,2010,Low Carbon,Hydro,670.809
United States,2010,Low Carbon,Solar,7.856
United States,2010,Low Carbon,Wind,249.286
United States,2010,Low Carbon,Other Renewable,195.714
United States,2010,Low Carbon,Nuclear,2214.8
United States,2011,Fossil Fuel,Coal,5473.076
United States,2011,Fossil Fuel,Gas,6582.113
United States,2011,Fossil Fuel,Oil,9691.614
United States,2011,Low Carbon,Biofuel,335.374
United States,2011,Low Carbon,Hydro,819.15
United States,2011,Low Carbon,Solar,12.281
United States,2011,Low Carbon,Wind,314.579
United States,2011,Low Carbon,Other Renewable,196.369
United States,2011,Low Carbon,Nuclear,2155.566
United States,2012,Fossil Fuel,Coal,4838.409
United States,2012,Fossil Fuel,Gas,6881.233
United States,2012,Fossil Fuel,Oil,9478.263
United States,2012,Low Carbon,Biofuel,335.549
United States,2012,Low Carbon,Hydro,705.835
United States,2012,Low Carbon,Solar,23.277
United States,2012,Low Carbon,Wind,366.387
United States,2012,Low Carbon,Other Renewable,198.426
United States,2012,Low Carbon,Nuclear,2085.908
United States,2013,Fossil Fuel,Coal,5022.275
United States,2013,Fossil Fuel,Gas,7070.234
United States,2013,Fossil Fuel,Oil,9637.349
United States,2013,Low Carbon,Biofuel,361.774
United States,2013,Low Carbon,Hydro,682.432
United States,2013,Low Carbon,Solar,41.066
United States,2013,Low Carbon,Wind,434.051
United States,2013,Low Carbon,Other Renewable,206.523
United States,2013,Low Carbon,Nuclear,2126.394
United States,2014,Fossil Fuel,Coal,5010.86
United States,2014,Fossil Fuel,Gas,7222.61
United States,2014,Fossil Fuel,Oil,9706.55
United States,2014,Low Carbon,Biofuel,366.756
United States,2014,Low Carbon,Hydro,650.863
United States,2014,Low Carbon,Solar,74.353
United States,2014,Low Carbon,Wind,466.966
United States,2014,Low Carbon,Other Renewable,213.951
United States,2014,Low Carbon,Nuclear,2135.492
United States,2015,Fossil Fuel,Coal,4329.081
United States,2015,Fossil Fuel,Gas,7435.801
United States,2015,Fossil Fuel,Oil,9905.573
United States,2015,Low Carbon,Biofuel,381.312
United States,2015,Low Carbon,Hydro,623.468
United States,2015,Low Carbon,Solar,99.739
United States,2015,Low Carbon,Wind,487.346
United States,2015,Low Carbon,Other Renewable,211.833
United States,2015,Low Carbon,Nuclear,2122.812
United States,2016,Fossil Fuel,Coal,3960.744
United States,2016,Fossil Fuel,Gas,7490.995
United States,2016,Fossil Fuel,Oil,9977.21
United States,2016,Low Carbon,Biofuel,411.458
United States,2016,Low Carbon,Hydro,663.312
United States,2016,Low Carbon,Solar,139.37
United States,2016,Low Carbon,Wind,576.606
United States,2016,Low Carbon,Other Renewable,208.03
United States,2016,Low Carbon,Nuclear,2132.795
Uzbekistan,2000,Fossil Fuel,Coal,8.249
Uzbekistan,2000,Fossil Fuel,Gas,486.737
Uzbekistan,2000,Fossil Fuel,Oil,83.776
Uzbekistan,2000,Low Carbon,Biofuel,0.0
Uzbekistan,2000,Low Carbon,Hydro,16.331
Uzbekistan,2000,Low Carbon,Solar,0.0
Uzbekistan,2000,Low Carbon,Wind,0.0
Uzbekistan,2000,Low Carbon,Other Renewable,0.0
Uzbekistan,2000,Low Carbon,Nuclear,0.0
Uzbekistan,2001,Fossil Fuel,Coal,8.959
Uzbekistan,2001,Fossil Fuel,Gas,490.587
Uzbekistan,2001,Fossil Fuel,Oil,80.429
Uzbekistan,2001,Low Carbon,Biofuel,0.0
Uzbekistan,2001,Low Carbon,Hydro,16.605
Uzbekistan,2001,Low Carbon,Solar,0.0
Uzbekistan,2001,Low Carbon,Wind,0.0
Uzbekistan,2001,Low Carbon,Other Renewable,0.0
Uzbekistan,2001,Low Carbon,Nuclear,0.0
Uzbekistan,2002,Fossil Fuel,Coal,9.107
Uzbekistan,2002,Fossil Fuel,Gas,505.217
Uzbekistan,2002,Fossil Fuel,Oil,79.075
Uzbekistan,2002,Low Carbon,Biofuel,0.0
Uzbekistan,2002,Low Carbon,Hydro,16.962
Uzbekistan,2002,Low Carbon,Solar,0.0
Uzbekistan,2002,Low Carbon,Wind,0.0
Uzbekistan,2002,Low Carbon,Other Renewable,0.0
Uzbekistan,2002,Low Carbon,Nuclear,0.0
Uzbekistan,2003,Fossil Fuel,Coal,6.365
Uzbekistan,2003,Fossil Fuel,Gas,455.455
Uzbekistan,2003,Fossil Fuel,Oil,85.799
Uzbekistan,2003,Low Carbon,Biofuel,0.0
Uzbekistan,2003,Low Carbon,Hydro,19.492
Uzbekistan,2003,Low Carbon,Solar,0.0
Uzbekistan,2003,Low Carbon,Wind,0.0
Uzbekistan,2003,Low Carbon,Other Renewable,0.0
Uzbekistan,2003,Low Carbon,Nuclear,0.0
Uzbekistan,2004,Fossil Fuel,Coal,8.897
Uzbekistan,2004,Fossil Fuel,Gas,460.172
Uzbekistan,2004,Fossil Fuel,Oil,87.435
Uzbekistan,2004,Low Carbon,Biofuel,0.0
Uzbekistan,2004,Low Carbon,Hydro,17.578
Uzbekistan,2004,Low Carbon,Solar,0.0
Uzbekistan,2004,Low Carbon,Wind,0.0
Uzbekistan,2004,Low Carbon,Other Renewable,0.0
Uzbekistan,2004,Low Carbon,Nuclear,0.0
Uzbekistan,2005,Fossil Fuel,Coal,9.883
Uzbekistan,2005,Fossil Fuel,Gas,469.219
Uzbekistan,2005,Fossil Fuel,Oil,60.847
Uzbekistan,2005,Low Carbon,Biofuel,0.0
Uzbekistan,2005,Low Carbon,Hydro,18.495
Uzbekistan,2005,Low Carbon,Solar,0.0
Uzbekistan,2005,Low Carbon,Wind,0.0
Uzbekistan,2005,Low Carbon,Other Renewable,0.0
Uzbekistan,2005,Low Carbon,Nuclear,0.0
Uzbekistan,2006,Fossil Fuel,Coal,10.227
Uzbekistan,2006,Fossil Fuel,Gas,433.029
Uzbekistan,2006,Fossil Fuel,Oil,60.783
Uzbekistan,2006,Low Carbon,Biofuel,0.0
Uzbekistan,2006,Low Carbon,Hydro,15.636
Uzbekistan,2006,Low Carbon,Solar,0.0
Uzbekistan,2006,Low Carbon,Wind,0.0
Uzbekistan,2006,Low Carbon,Other Renewable,0.0
Uzbekistan,2006,Low Carbon,Nuclear,0.0
Uzbekistan,2007,Fossil Fuel,Coal,10.73
Uzbekistan,2007,Fossil Fuel,Gas,468.353
Uzbekistan,2007,Fossil Fuel,Oil,55.243
Uzbekistan,2007,Low Carbon,Biofuel,0.0
Uzbekistan,2007,Low Carbon,Hydro,17.152
Uzbekistan,2007,Low Carbon,Solar,0.0
Uzbekistan,2007,Low Carbon,Wind,0.0
Uzbekistan,2007,Low Carbon,Other Renewable,0.0
Uzbekistan,2007,Low Carbon,Nuclear,0.0
Uzbekistan,2008,Fossil Fuel,Coal,11.792
Uzbekistan,2008,Fossil Fuel,Gas,441.307
Uzbekistan,2008,Fossil Fuel,Oil,54.126
Uzbekistan,2008,Low Carbon,Biofuel,0.0
Uzbekistan,2008,Low Carbon,Hydro,11.578
Uzbekistan,2008,Low Carbon,Solar,0.0
Uzbekistan,2008,Low Carbon,Wind,0.0
Uzbekistan,2008,Low Carbon,Other Renewable,0.0
Uzbekistan,2008,Low Carbon,Nuclear,0.0
Uzbekistan,2009,Fossil Fuel,Coal,11.973
Uzbekistan,2009,Fossil Fuel,Gas,440.729
Uzbekistan,2009,Fossil Fuel,Oil,51.156
Uzbekistan,2009,Low Carbon,Biofuel,0.0
Uzbekistan,2009,Low Carbon,Hydro,17.009
Uzbekistan,2009,Low Carbon,Solar,0.0
Uzbekistan,2009,Low Carbon,Wind,0.0
Uzbekistan,2009,Low Carbon,Other Renewable,0.0
Uzbekistan,2009,Low Carbon,Nuclear,0.0
Uzbekistan,2010,Fossil Fuel,Coal,11.893
Uzbekistan,2010,Fossil Fuel,Gas,440.44
Uzbekistan,2010,Fossil Fuel,Oil,43.479
Uzbekistan,2010,Low Carbon,Biofuel,0.0
Uzbekistan,2010,Low Carbon,Hydro,21.36
Uzbekistan,2010,Low Carbon,Solar,0.0
Uzbekistan,2010,Low Carbon,Wind,0.0
Uzbekistan,2010,Low Carbon,Other Renewable,0.0
Uzbekistan,2010,Low Carbon,Nuclear,0.0
Uzbekistan,2011,Fossil Fuel,Coal,12.699
Uzbekistan,2011,Fossil Fuel,Gas,473.564
Uzbekistan,2011,Fossil Fuel,Oil,40.883
Uzbekistan,2011,Low Carbon,Biofuel,0.0
Uzbekistan,2011,Low Carbon,Hydro,14.827
Uzbekistan,2011,Low Carbon,Solar,0.0
Uzbekistan,2011,Low Carbon,Wind,0.0
Uzbekistan,2011,Low Carbon,Other Renewable,0.0
Uzbekistan,2011,Low Carbon,Nuclear,0.0
Uzbekistan,2012,Fossil Fuel,Coal,13.527
Uzbekistan,2012,Fossil Fuel,Gas,462.385
Uzbekistan,2012,Fossil Fuel,Oil,36.448
Uzbekistan,2012,Low Carbon,Biofuel,0.0
Uzbekistan,2012,Low Carbon,Hydro,16.369
Uzbekistan,2012,Low Carbon,Solar,0.0
Uzbekistan,2012,Low Carbon,Wind,0.0
Uzbekistan,2012,Low Carbon,Other Renewable,0.0
Uzbekistan,2012,Low Carbon,Nuclear,0.0
Uzbekistan,2013,Fossil Fuel,Coal,18.882
Uzbekistan,2013,Fossil Fuel,Gas,461.519
Uzbekistan,2013,Fossil Fuel,Oil,34.397
Uzbekistan,2013,Low Carbon,Biofuel,0.0
Uzbekistan,2013,Low Carbon,Hydro,16.053
Uzbekistan,2013,Low Carbon,Solar,0.0
Uzbekistan,2013,Low Carbon,Wind,0.0
Uzbekistan,2013,Low Carbon,Other Renewable,0.0
Uzbekistan,2013,Low Carbon,Nuclear,0.0
Uzbekistan,2014,Fossil Fuel,Coal,17.972
Uzbekistan,2014,Fossil Fuel,Gas,485.485
Uzbekistan,2014,Fossil Fuel,Oil,32.406
Uzbekistan,2014,Low Carbon,Biofuel,0.0
Uzbekistan,2014,Low Carbon,Hydro,15.74
Uzbekistan,2014,Low Carbon,Solar,0.0
Uzbekistan,2014,Low Carbon,Wind,0.0
Uzbekistan,2014,Low Carbon,Other Renewable,0.0
Uzbekistan,2014,Low Carbon,Nuclear,0.0
Uzbekistan,2015,Fossil Fuel,Coal,16.213
Uzbekistan,2015,Fossil Fuel,Gas,463.444
Uzbekistan,2015,Fossil Fuel,Oil,30.146
Uzbekistan,2015,Low Carbon,Biofuel,0.0
Uzbekistan,2015,Low Carbon,Hydro,15.23
Uzbekistan,2015,Low Carbon,Solar,0.0
Uzbekistan,2015,Low Carbon,Wind,0.0
Uzbekistan,2015,Low Carbon,Other Renewable,0.0
Uzbekistan,2015,Low Carbon,Nuclear,0.0
Uzbekistan,2016,Fossil Fuel,Coal,15.169
Uzbekistan,2016,Fossil Fuel,Gas,433.27
Uzbekistan,2016,Fossil Fuel,Oil,27.888
Uzbekistan,2016,Low Carbon,Biofuel,0.0
Uzbekistan,2016,Low Carbon,Hydro,18.426
Uzbekistan,2016,Low Carbon,Solar,0.001
Uzbekistan,2016,Low Carbon,Wind,0.0
Uzbekistan,2016,Low Carbon,Other Renewable,0.0
Uzbekistan,2016,Low Carbon,Nuclear,0.0
Venezuela,2000,Fossil Fuel,Coal,1.537
Venezuela,2000,Fossil Fuel,Gas,309.957
Venezuela,2000,Fossil Fuel,Oil,285.336
Venezuela,2000,Low Carbon,Biofuel,0.0
Venezuela,2000,Low Carbon,Hydro,174.683
Venezuela,2000,Low Carbon,Solar,0.0
Venezuela,2000,Low Carbon,Wind,0.0
Venezuela,2000,Low Carbon,Other Renewable,0.0
Venezuela,2000,Low Carbon,Nuclear,0.0
Venezuela,2001,Fossil Fuel,Coal,0.569
Venezuela,2001,Fossil Fuel,Gas,328.483
Venezuela,2001,Fossil Fuel,Oil,321.922
Venezuela,2001,Low Carbon,Biofuel,0.0
Venezuela,2001,Low Carbon,Hydro,166.802
Venezuela,2001,Low Carbon,Solar,0.0
Venezuela,2001,Low Carbon,Wind,0.0
Venezuela,2001,Low Carbon,Other Renewable,0.0
Venezuela,2001,Low Carbon,Nuclear,0.0
Venezuela,2002,Fossil Fuel,Coal,0.212
Venezuela,2002,Fossil Fuel,Gas,315.412
Venezuela,2002,Fossil Fuel,Oil,337.127
Venezuela,2002,Low Carbon,Biofuel,0.0
Venezuela,2002,Low Carbon,Hydro,163.239
Venezuela,2002,Low Carbon,Solar,0.0
Venezuela,2002,Low Carbon,Wind,0.0
Venezuela,2002,Low Carbon,Other Renewable,0.0
Venezuela,2002,Low Carbon,Nuclear,0.0
Venezuela,2003,Fossil Fuel,Coal,0.501
Venezuela,2003,Fossil Fuel,Gas,279.987
Venezuela,2003,Fossil Fuel,Oil,287.304
Venezuela,2003,Low Carbon,Biofuel,0.0
Venezuela,2003,Low Carbon,Hydro,164.911
Venezuela,2003,Low Carbon,Solar,0.0
Venezuela,2003,Low Carbon,Wind,0.0
Venezuela,2003,Low Carbon,Other Renewable,0.0
Venezuela,2003,Low Carbon,Nuclear,0.0
Venezuela,2004,Fossil Fuel,Coal,0.0
Venezuela,2004,Fossil Fuel,Gas,315.296
Venezuela,2004,Fossil Fuel,Oil,311.577
Venezuela,2004,Low Carbon,Biofuel,0.0
Venezuela,2004,Low Carbon,Hydro,189.694
Venezuela,2004,Low Carbon,Solar,0.0
Venezuela,2004,Low Carbon,Wind,0.0
Venezuela,2004,Low Carbon,Other Renewable,0.0
Venezuela,2004,Low Carbon,Nuclear,0.0
Venezuela,2005,Fossil Fuel,Coal,0.433
Venezuela,2005,Fossil Fuel,Gas,304.351
Venezuela,2005,Fossil Fuel,Oil,339.914
Venezuela,2005,Low Carbon,Biofuel,0.0
Venezuela,2005,Low Carbon,Hydro,207.358
Venezuela,2005,Low Carbon,Solar,0.0
Venezuela,2005,Low Carbon,Wind,0.0
Venezuela,2005,Low Carbon,Other Renewable,0.0
Venezuela,2005,Low Carbon,Nuclear,0.0
Venezuela,2006,Fossil Fuel,Coal,2.878
Venezuela,2006,Fossil Fuel,Gas,349.45
Venezuela,2006,Fossil Fuel,Oil,377.281
Venezuela,2006,Low Carbon,Biofuel,0.0
Venezuela,2006,Low Carbon,Hydro,217.614
Venezuela,2006,Low Carbon,Solar,0.0
Venezuela,2006,Low Carbon,Wind,0.0
Venezuela,2006,Low Carbon,Other Renewable,0.0
Venezuela,2006,Low Carbon,Nuclear,0.0
Venezuela,2007,Fossil Fuel,Coal,1.613
Venezuela,2007,Fossil Fuel,Gas,372.671
Venezuela,2007,Fossil Fuel,Oil,358.098
Venezuela,2007,Low Carbon,Biofuel,0.0
Venezuela,2007,Low Carbon,Hydro,220.56
Venezuela,2007,Low Carbon,Solar,0.0
Venezuela,2007,Low Carbon,Wind,0.0
Venezuela,2007,Low Carbon,Other Renewable,0.0
Venezuela,2007,Low Carbon,Nuclear,0.0
Venezuela,2008,Fossil Fuel,Coal,1.639
Venezuela,2008,Fossil Fuel,Gas,348.996
Venezuela,2008,Fossil Fuel,Oil,405.366
Venezuela,2008,Low Carbon,Biofuel,0.0
Venezuela,2008,Low Carbon,Hydro,228.901
Venezuela,2008,Low Carbon,Solar,0.0
Venezuela,2008,Low Carbon,Wind,0.0
Venezuela,2008,Low Carbon,Other Renewable,0.0
Venezuela,2008,Low Carbon,Nuclear,0.0
Venezuela,2009,Fossil Fuel,Coal,2.759
Venezuela,2009,Fossil Fuel,Gas,342.169
Venezuela,2009,Fossil Fuel,Oil,410.525
Venezuela,2009,Low Carbon,Biofuel,0.0
Venezuela,2009,Low Carbon,Hydro,225.196
Venezuela,2009,Low Carbon,Solar,0.0
